caseid,track_name,raw_relative_path,raw_byte_count,raw_sha256,checksum_verified
5603,Orchestra/RFTN20_RATE,cases/5603/rftn20_rate.signal,512903,463f913a8b2b47ef42451d5a112df0b52405f12df9ded62a164c17e291eacca9,true
5604,BIS/BIS,cases/5604/bis.signal,49155,fa968ed60827743104deeebdbbe8813cc3812d8afeda05b87caa3349d7f04ffe,true
5604,BIS/SQI,cases/5604/bis_sqi.signal,49120,873073e2cbe7cf49144a5976b47326b7e7ccb8c821731a733f15f1fc4362c9c5,true
5604,Orchestra/PPF20_RATE,cases/5604/ppf20_rate.signal,93917,4ac9ee0615caaae4a2324485df5473b165b4e91e565a3648221fd65350377b93,true
5604,Orchestra/RFTN20_RATE,cases/5604/rftn20_rate.signal,93305,8f6dc302243a05c573ff3fa246e28c2ec81eb5b0923d1d3ae1783ccc6a8082c8,true
5605,BIS/BIS,cases/5605/bis.signal,43227,24eae615502a5a9d2b3b20f4032e09221f467f0e2f54f4f27bf9a29bd1c283d3,true
5605,BIS/SQI,cases/5605/bis_sqi.signal,43275,7b5c3de45e68a5e2fbfd205047bfda358f551fdf5849e6fc0bb9bf8abd6996f2,true
5605,Orchestra/PPF20_RATE,cases/5605/ppf20_rate.signal,131202,26ce1685d6d9b78050218ea2faec7ac13df29f1347b2d53beec3e2ae9516fc13,true
5605,Orchestra/RFTN20_RATE,cases/5605/rftn20_rate.signal,133949,4af262db79ec5a65638154dad9d3edc80d51764a3f890e46a750c0d4f1ba2437,true
5608,BIS/BIS,cases/5608/bis.signal,193112,c873351ff77517f7c32219bc516668e6c0660af2f2aea74516254e25fbdd86b7,true
5608,BIS/SQI,cases/5608/bis_sqi.signal,193821,d9a8f3e9e4fe0381eb5294e5537fa9f9ebb5597b620ed66670a5ba466ebd03a8,true
5608,Orchestra/PPF20_RATE,cases/5608/ppf20_rate.signal,727155,51315e9abae2e28c60372a6de952e0a3e0ed1d1e7b87618563c6d91b2f890153,true
5608,Orchestra/RFTN20_RATE,cases/5608/rftn20_rate.signal,729043,2944549b106241016b2b289c7c7761abc002c981a9f0f611f1c305b04ffa18d8,true
5610,BIS/BIS,cases/5610/bis.signal,60044,90012ad3d819b9d7e29c1130ea57f838c198c0903c527f3d0ffdc2a597354854,true
5610,BIS/SQI,cases/5610/bis_sqi.signal,60301,fdf881c2eae16ac0a9995e047472d630cf56653c36bf2987e8d41ce50ca16d40,true
5610,Orchestra/PPF20_RATE,cases/5610/ppf20_rate.signal,147935,1b1edfb7fb4e1cba7945a7376f32d7c6bb86756e972ef490ce096df9b8bc4d9c,true
5610,Orchestra/RFTN20_RATE,cases/5610/rftn20_rate.signal,142762,858fef971ed0e8fc01cbb149955a2edde6a02c69680c8d6dade0892188d96895,true
5614,BIS/BIS,cases/5614/bis.signal,123554,11c27278abd2559f608dcfb9171e183a88c147bbe54b9c02415c978de7168e65,true
5614,BIS/SQI,cases/5614/bis_sqi.signal,122668,139101da89abc558b6c51296b6118b22a9e879e0903198532508305b855dbd4b,true
5614,Orchestra/PPF20_RATE,cases/5614/ppf20_rate.signal,428520,059bda1bcfee8a20d2e2c7b0fea3c92a2085100f1767c1a86d02585be71b3a07,true
5614,Orchestra/RFTN20_RATE,cases/5614/rftn20_rate.signal,440132,0d6d95124cb8df5afc9265f4462952454d4ebd3244dae29748147b1c3c66b8b4,true
5615,BIS/BIS,cases/5615/bis.signal,88986,f12878d03e7509f99f640b863ec17b3210d5c638c51a449b4037f6b6d2a475ae,true
5615,BIS/SQI,cases/5615/bis_sqi.signal,88812,09383eef459a7d429e67c62538e2739e938971bdbfb527da5da152d22208296e,true
5615,Orchestra/PPF20_RATE,cases/5615/ppf20_rate.signal,327616,d9f713e3bd89accb0b1e553dc4a0a9962f87fca3a9b53617bfc660606053fc7d,true
5615,Orchestra/RFTN20_RATE,cases/5615/rftn20_rate.signal,325324,e5e40888c7ad6044b804572762f45f21da358fc9d73b9b06363c08771acddbae,true
5616,BIS/BIS,cases/5616/bis.signal,155940,386e9c2805116937ac40ce185f79aa5910febd6c71d1d7b0954a5396b651cb9d,true
5616,BIS/SQI,cases/5616/bis_sqi.signal,156627,7434289a5b176ba243fd6714c63852931517384c7afc2c2b5b66709431ace428,true
5616,Orchestra/PPF20_RATE,cases/5616/ppf20_rate.signal,557946,663e8fbd240d12e4f6f992436c693f6251ac7f7fe0d648297a2e62d040e0499d,true
5616,Orchestra/RFTN20_RATE,cases/5616/rftn20_rate.signal,565188,917b1880bceecab81f7e50b607eacd0f7207bfeaf13ffd8e49889d466eb4a4bf,true
5618,BIS/BIS,cases/5618/bis.signal,280434,2c3d71a22da7929ce7914fd211de1101920bcab6875dd16f65600a742325a2f0,true
5618,BIS/SQI,cases/5618/bis_sqi.signal,281184,50914dd389540350e281616802dd965cc050b4731a727a49d3ce7c553a79e449,true
5618,Orchestra/PPF20_RATE,cases/5618/ppf20_rate.signal,1187971,f1cc9b4c99bd377b38743e9d10ad57558486642d28bca397c1081381efeb416b,true
5618,Orchestra/RFTN20_RATE,cases/5618/rftn20_rate.signal,1185336,9e74ca6adf85f0e08641fe5480177633da77f99f2bbd3e59e59364e33c2fbb14,true
5619,BIS/BIS,cases/5619/bis.signal,76082,b36ed280a9d826b039455a30cb46798f453a2f913ebbb2e8a52a7735fc09f6b2,true
5619,BIS/SQI,cases/5619/bis_sqi.signal,76127,aa6469857a4c8c103d09f9e46d4798f9aa958422972408a208eb4ff3f120832b,true
5619,Orchestra/PPF20_RATE,cases/5619/ppf20_rate.signal,234192,81eeeef63a63e62fd417d55862ea838165b0f280de22ff2dde7219decfc5ee1c,true
5619,Orchestra/RFTN20_RATE,cases/5619/rftn20_rate.signal,235800,3597a91312b4ed5127d2c8a22d3a4e101eba66736f91f6aa1dc12a4d754f7a07,true
5621,BIS/BIS,cases/5621/bis.signal,322112,1fa3473f35f5b055fa09273a370d49f76b383d8218a308b43a060c11f2d82616,true
5621,BIS/SQI,cases/5621/bis_sqi.signal,319956,2a2385992d4bac2affb37ffd5be1c7207d1735c838ba6cbf85d9e7278cf7988d,true
5621,Orchestra/PPF20_RATE,cases/5621/ppf20_rate.signal,890192,e92c4cd1ed4b95021db4a4043df138ce8ed82ad96c6aaa8d44c0d1cc055f2a81,true
5621,Orchestra/RFTN20_RATE,cases/5621/rftn20_rate.signal,908918,86599c89dda47cd7b5dd1ad6dcfeea50d9f909782e9dac0a6436ff03762ed394,true
5624,BIS/BIS,cases/5624/bis.signal,169418,3ff1d0a5f902ae3138fba7bbf33b25c5ebbdc28b97f923c2d93eb30a0a6fdacb,true
5624,BIS/SQI,cases/5624/bis_sqi.signal,167064,b5adb2688a4f670db279af3cb92d675fc7b9b3f866266f26833c6c8f49f8d214,true
5624,Orchestra/PPF20_RATE,cases/5624/ppf20_rate.signal,631997,6bb776cb2bcbcebf231686274a441aa6065a3e07b20d150b1ec9970c4b69857a,true
5624,Orchestra/RFTN20_RATE,cases/5624/rftn20_rate.signal,638976,35e15b8aa51b1aff6e323a31ceb54098c3cb9e6032201a11633f3324b314243e,true
5626,BIS/BIS,cases/5626/bis.signal,251424,d9e70969a25ae9a1f14644f9631b0ad6e889b8cd23fadb6818cf75e322c9af07,true
5626,BIS/SQI,cases/5626/bis_sqi.signal,250097,c56323dd50ea3f2eb79842288c34d5c008daa1c95d9c312e6c4ed3db3969f75b,true
5626,Orchestra/PPF20_RATE,cases/5626/ppf20_rate.signal,649651,18d563a8887c169978207857e652fd833b9cdd1e8e8eb51e68c304896b82e5f1,true
5626,Orchestra/RFTN20_RATE,cases/5626/rftn20_rate.signal,656431,fe787a382456be2404a710625565e890fad445bd26aa6b630d279a0cda867089,true
5628,BIS/BIS,cases/5628/bis.signal,92526,85b50858ed3d29f4f193b88878f47e794dbf9221b0b35d593f83aad00e5f4573,true
5628,BIS/SQI,cases/5628/bis_sqi.signal,93019,d4c32e45577004c2b43c0fd68fdc88b398ca761bfb07c28f2cc224ca2717b98f,true
5628,Orchestra/PPF20_RATE,cases/5628/ppf20_rate.signal,308334,b74a3425423bfeaf296b6183f44327f1e64e006b1beb53735a58261ba46f2458,true
5628,Orchestra/RFTN20_RATE,cases/5628/rftn20_rate.signal,322009,7c7c06cab7c6ed193b539503c7f59e9a8fa6f9fbc8422e1b304ed642f9f419a5,true
5629,BIS/BIS,cases/5629/bis.signal,89515,2e5269db3d52f727190005dd28766a9f87afed8f5061463a135e35b5764063b1,true
5629,BIS/SQI,cases/5629/bis_sqi.signal,89124,2e17113b599a20f9b9436ba5345c04808e73198308e20e35a7b9afbcd2fa8d26,true
5629,Orchestra/PPF20_RATE,cases/5629/ppf20_rate.signal,313014,167fc50d6754030f1286c6f10f4fcccca7f57cb1aaabf09dd66592425a25108b,true
5629,Orchestra/RFTN20_RATE,cases/5629/rftn20_rate.signal,317549,d6397b29dc2ab9c495397bf33e192da4413a7a884f4a8acce290c6a0faa6a736,true
5631,BIS/BIS,cases/5631/bis.signal,108236,d66d9a13f087d2005280b179d03db72216720589706e14a39f9badfa856980ce,true
5631,BIS/SQI,cases/5631/bis_sqi.signal,108374,5b6284664611f3ec442928db3994915aac450b02b5103c96b36d4d1ef8792ab4,true
5631,Orchestra/PPF20_RATE,cases/5631/ppf20_rate.signal,362438,78ec466d939773f01c122fd5427e6a0e3c433db16a136139fd79abe82a3e3204,true
5631,Orchestra/RFTN20_RATE,cases/5631/rftn20_rate.signal,364587,3d334e92d27a0646edd4d3b24c4c7365fa9c542bb7d7e1389ae96be0aa9829a6,true
5634,BIS/BIS,cases/5634/bis.signal,154425,0d41c26731fec3ee633211f6166a23522b272cb6ee1b92c7f9cf9f1fd02411e4,true
5634,BIS/SQI,cases/5634/bis_sqi.signal,154182,ca8f40c40526741540e9c66e50bdb9d83eb575029e2f1acef97f3ebfbcf0d8db,true
5634,Orchestra/PPF20_RATE,cases/5634/ppf20_rate.signal,397901,d7b0946af212014fe5677829f783ae5508bf1cc9b6936ca684da73e02b423962,true
5634,Orchestra/RFTN20_RATE,cases/5634/rftn20_rate.signal,403726,e60cc22ecd10eca56d3957c8e4d160c0469a0586b0ffc087eff78ece37ac74a7,true
5635,BIS/BIS,cases/5635/bis.signal,62068,75ec11fc858f9198c38ef07a6b59119c5f7ba5c75e05323f61787fc75cbceb63,true
5635,BIS/SQI,cases/5635/bis_sqi.signal,61669,b3805aa29f3ab7c9e3809c794f6ec71ebce4b7cd4705cbefc8cc1fd0911e63a0,true
5635,Orchestra/PPF20_RATE,cases/5635/ppf20_rate.signal,156523,9b833f0d68bdcccb3b43aae8133e720f9dae5e6b076d011558d68e846890b5ff,true
5635,Orchestra/RFTN20_RATE,cases/5635/rftn20_rate.signal,156005,75b6fbb104fe19d41091fbde2889b786ee11d2560b9bc31c0bb86ba3596fafb0,true
5636,BIS/BIS,cases/5636/bis.signal,83267,f532d7df4583ab079e1c77bde703fe5e2db670288ef8055209dab3de9dd0cc98,true
5636,BIS/SQI,cases/5636/bis_sqi.signal,83204,526f29a2a1f250a65786faf9ef1e9e6bcb3f435403fc896d6464186ee6b8f05c,true
5636,Orchestra/PPF20_RATE,cases/5636/ppf20_rate.signal,277022,5665723ae004f651d5adcaf7881846b6a8cd7ff140c40fcdb32c83a3362bacb5,true
5636,Orchestra/RFTN20_RATE,cases/5636/rftn20_rate.signal,284146,84ce7b1a7fe4c7e50aad5c64b91254207cd58e97842129b93d16a148625cc4aa,true
5639,BIS/BIS,cases/5639/bis.signal,142999,096039dcf117858bb7fdfa6a254698718bcdc27edbd110328beee59d40585748,true
5639,BIS/SQI,cases/5639/bis_sqi.signal,142046,8ae754efd88d057cfc789b955c89db59c54af7f10ecbe3a92a81d68080626bc8,true
5639,Orchestra/PPF20_RATE,cases/5639/ppf20_rate.signal,531440,d9b6890a5a46f0b859c26f2affe95d4930eb533ff0513956fa998718048f0c4e,true
5639,Orchestra/RFTN20_RATE,cases/5639/rftn20_rate.signal,530882,a2f759e17833b6236444d1ca7951b5bee70ef7d2c9dc1c3e720e67a311c8ebf4,true
5642,BIS/BIS,cases/5642/bis.signal,147161,48b6b507307b92242c64870cc5e72f0ccdb92c110938f9340a5c64c1ec6545c2,true
5642,BIS/SQI,cases/5642/bis_sqi.signal,146805,d943802db50ee26af3486a97ff381615720cdfeedc8a8519534d324cab7e19b2,true
5642,Orchestra/PPF20_RATE,cases/5642/ppf20_rate.signal,386030,f9bccbf23d41f517d41e66f07efe1764dfc13ec276e7204f55be9bf36259443b,true
5642,Orchestra/RFTN20_RATE,cases/5642/rftn20_rate.signal,391498,3bcdd46d7693cb68416fed3e10e47e2ba51833460467cd06e3f0880265e35f8c,true
5645,BIS/BIS,cases/5645/bis.signal,113969,61aea5848183d5dd6590f31390bd716a7d3ac0d016cd99d8642d0e3860ec0b94,true
5645,BIS/SQI,cases/5645/bis_sqi.signal,112510,99c931a1b03b72339c0f08d39ce88bac4ea32d6f3cc4a33f43833ee518dc5ede,true
5645,Orchestra/PPF20_RATE,cases/5645/ppf20_rate.signal,292196,4efdd302b2e8dc679277eedd9c7056fa26777dcaad8fb3d6e09d22a3d7adc8df,true
5645,Orchestra/RFTN20_RATE,cases/5645/rftn20_rate.signal,301296,ceee47c6c57e0c5d3aad196d880ac6e3568e6cfebc23d5ef1dba6d4696f92410,true
5651,BIS/BIS,cases/5651/bis.signal,127236,d9f4d092b9e62aac80e9370be122cb23ab984b62806d1148b87912877dabc2f9,true
5651,BIS/SQI,cases/5651/bis_sqi.signal,126276,f1bc5e6c2e8ed5e7548774d288cae638de651fdd0f45a34bc02b0c0a8c714981,true
5651,Orchestra/PPF20_RATE,cases/5651/ppf20_rate.signal,350708,4b6609012b10f28b0bb436c8443b7de2d7dac5ebac2bc94120379daf8d594e56,true
5651,Orchestra/RFTN20_RATE,cases/5651/rftn20_rate.signal,361902,78b6d678f829544ccd458e798908f00ec5e75cc1716ba53c3dc4d3b48fc3cb55,true
5652,BIS/BIS,cases/5652/bis.signal,64231,de0e1a473e2006185cf5c959d1ba54e02caae542816d30757d837f7a24337fca,true
5652,BIS/SQI,cases/5652/bis_sqi.signal,63973,38c8431863ba486f2af25a416df43b2bc4f2d89bb4f28c1ee95de8b2591dc063,true
5652,Orchestra/PPF20_RATE,cases/5652/ppf20_rate.signal,161779,c147adc299bf82027241e0dbcf2be5eed8d0ac048f173f39e834aa1222bfb8f9,true
5652,Orchestra/RFTN20_RATE,cases/5652/rftn20_rate.signal,166412,03bd4ce7fa44e906556b92ce18ee23964c9841ce5e5d350c80462cb925e5a884,true
5653,BIS/BIS,cases/5653/bis.signal,62305,d0eb674245e1420b592c6328698b243718306bce7bc621cc8a03b9e97f4168a2,true
5653,BIS/SQI,cases/5653/bis_sqi.signal,61920,e308c7ea770430acb7eeb00cb4f64c5284514949824f700fc1c643ed072d7768,true
5653,Orchestra/PPF20_RATE,cases/5653/ppf20_rate.signal,190575,a9a9ab83ad15fa3dc6dc11168d50d1f8e52901286e3e0b4f060a05e140efd433,true
5653,Orchestra/RFTN20_RATE,cases/5653/rftn20_rate.signal,204498,5f198c26d63f44c47e3f86a3e043fa8a7b48862d79a853c447b66b0591c32d5c,true
5656,BIS/BIS,cases/5656/bis.signal,154332,cb14fe04100a0aeadfe64b70a88a508b15ac1ed3c24c1fb15314a1165b0066df,true
5656,BIS/SQI,cases/5656/bis_sqi.signal,154768,6ea7c13aa281f5fd0441c527da43f9ec3647aa077068ba3479be4fb7ab5f5e33,true
5656,Orchestra/PPF20_RATE,cases/5656/ppf20_rate.signal,189049,975e5dd751b08e64547820f2d13ddd5fe80e0aa546cc8a8630b0a5da15628a5d,true
5656,Orchestra/RFTN20_RATE,cases/5656/rftn20_rate.signal,192594,4b82bfe5560c51ba7b429049153909bcf661b555fedc901e111e8f82f202dc5b,true
5657,BIS/BIS,cases/5657/bis.signal,158529,d3b77d3425c4b79e46b9a5af7d442efd51557272d2a9ef7d043640a08436eff1,true
5657,BIS/SQI,cases/5657/bis_sqi.signal,157653,65d838ad81b6adb06cb48000b6a5342973148d7eb6eee935b2b04e0db3799c02,true
5657,Orchestra/PPF20_RATE,cases/5657/ppf20_rate.signal,557444,1d37e34140fd560e5c0c98bc9bd09982104ab7a12adc608cde144bd2e390ed4a,true
5657,Orchestra/RFTN20_RATE,cases/5657/rftn20_rate.signal,548219,fd14b50d81690acbb485058f9490c4aecd1f60bf43a436d70f60eff9113d3c6e,true
5661,BIS/BIS,cases/5661/bis.signal,194082,7eb1cad46a35c7d5a8b6fbbeec401a73ac5fb850ba4346d2ee289c0d4b6fcbf6,true
5661,BIS/SQI,cases/5661/bis_sqi.signal,191545,00a6f59835c35faa2ade23ec3a15a2095164ccf0052e7023b51b25b629a5f334,true
5661,Orchestra/PPF20_RATE,cases/5661/ppf20_rate.signal,241306,511d9d2e620427a4bc0e3abbd22eb170f518abc67a5a6d00faaf911665744639,true
5661,Orchestra/RFTN20_RATE,cases/5661/rftn20_rate.signal,237910,33b127a6c67c8db6982d1009fa13f5bd9ea50a6290307452e6cac5278eefcaf3,true
5662,BIS/BIS,cases/5662/bis.signal,105127,7e93ec09fe696a61a0b0f8717b17566f7a4a5cb1a2b143ea8ff901e4428fc596,true
5662,BIS/SQI,cases/5662/bis_sqi.signal,104923,a31a7b4cabd05b52ad654fec634019c914381b6ece1ef4d2beab2664fd4e2f9e,true
5662,Orchestra/PPF20_RATE,cases/5662/ppf20_rate.signal,335861,e519c09fc2ae1ded04489e21e15a18f888ac37776c33b4b4363f4fd20a8b4498,true
5662,Orchestra/RFTN20_RATE,cases/5662/rftn20_rate.signal,335375,b606cae2ca4d528b24e6f9b396c381b31be0b8b3881bce6c528c0ce410c03f98,true
5664,BIS/BIS,cases/5664/bis.signal,52972,1e3d6b4584751812e361c0e6c3917fb91bce119f5a686bf2db1d7723a8b052eb,true
5664,BIS/SQI,cases/5664/bis_sqi.signal,53082,07f98809f930ac2911ae18045349448564d6317950b3b1182a2c856cd9c778c3,true
5664,Orchestra/PPF20_RATE,cases/5664/ppf20_rate.signal,153742,7722acd3806e3b6dc0de4ecf2f4e106ef51ae68a4da898fad4b44f96e76c399b,true
5664,Orchestra/RFTN20_RATE,cases/5664/rftn20_rate.signal,168709,a676287db1059c2cd38cac71436f75db12e247add1407083a1dadbc42fa47795,true
5665,BIS/BIS,cases/5665/bis.signal,256649,9b5c823846ca54bdce4652c19cd36b03b671bd4a72c2235112d793d56a204975,true
5665,BIS/SQI,cases/5665/bis_sqi.signal,257609,132f2184f420847d3e57cf71bdeb49e9cb4cb078dc480f23b418802ed4ba10ef,true
5665,Orchestra/PPF20_RATE,cases/5665/ppf20_rate.signal,961264,a44db3a7d000848816faaced3d7bd8410cf711f1205a8d7485b43e08dfb7e656,true
5665,Orchestra/RFTN20_RATE,cases/5665/rftn20_rate.signal,948122,5c9ac562a5ca3eacc694fd1976696892993175a6ae49f80e9a3035bd7f38603a,true
5667,BIS/BIS,cases/5667/bis.signal,92665,5c3858e29636927a97f62e75273aa33067aed5bf4a2c308c43a8f6e7e95169b1,true
5667,BIS/SQI,cases/5667/bis_sqi.signal,93413,7bfff349e34f5f366d8d6e1191e954b21b8e0c6ecab741c73fb7010db51fadcb,true
5667,Orchestra/PPF20_RATE,cases/5667/ppf20_rate.signal,213559,1a2fd4aebad77d17cee85bb7ede8454da408b85217c3df6b9cc7b9448ed2e918,true
5667,Orchestra/RFTN20_RATE,cases/5667/rftn20_rate.signal,212723,cde718f0a3b1c448cbf3cad1fe1917d4fb81e6c7361a6d656db460d3464e38b0,true
5668,BIS/BIS,cases/5668/bis.signal,71122,4493b0ed53d74e55010a768e7a402628730efe21b57513fa47576fac12201964,true
5668,BIS/SQI,cases/5668/bis_sqi.signal,70434,b123a49e932ef1f0a563624ac4796fd33d0419d6f56349ed3ceda12394742f39,true
5668,Orchestra/PPF20_RATE,cases/5668/ppf20_rate.signal,175909,a02def8244c5d43bbfa072158121eb9acda971b54ad7b2fd3ec428345310a258,true
5668,Orchestra/RFTN20_RATE,cases/5668/rftn20_rate.signal,175312,a6bfe79c2f1be838d728eb63bbbda147b3c3ee3072e75151f515ec36eb82f95f,true
5669,BIS/BIS,cases/5669/bis.signal,218515,d70cd70d1af7bb266996b6c626741932d307a29296e49bd66e79651c3aea721b,true
5669,BIS/SQI,cases/5669/bis_sqi.signal,220107,4eff2309b1273fbbd56b709bf888590e3a50cb13f8ba05814393edca761fd1b7,true
5669,Orchestra/PPF20_RATE,cases/5669/ppf20_rate.signal,603140,3629f5f4a49942104efba18dd60d0e0184b68ec4e9711d1cbee54aa6eea3a00c,true
5669,Orchestra/RFTN20_RATE,cases/5669/rftn20_rate.signal,604292,6f74e0f412350584455336eb35018675aeb3bfba2440b9f2b582f226144dcfb6,true
5670,BIS/BIS,cases/5670/bis.signal,227184,18ff6cc4be258e9fa5a42e1ee8dd958a2644ecbf6099805a788504d051bfd265,true
5670,BIS/SQI,cases/5670/bis_sqi.signal,225846,0a230bfd71078f81871a67ea2a5fc70ead37cbeb105d62e0c49536bc1171e154,true
5670,Orchestra/PPF20_RATE,cases/5670/ppf20_rate.signal,939729,b9f5a4cfdf10a9ac03a3f7a6a1706ba510a4be9edfad29db1bccdcfb590f3729,true
5670,Orchestra/RFTN20_RATE,cases/5670/rftn20_rate.signal,972023,d6561614bda988fd29da2ad6154f3b71c12db200b71af71a78bdf01320e1ff9e,true
5672,BIS/BIS,cases/5672/bis.signal,86040,0971102dbe3cb9929f0d3fde0f2c681d6c9f5b775ba53de4e71de2fb8a77fb8b,true
5672,BIS/SQI,cases/5672/bis_sqi.signal,85274,c6246730c50931243e1dd08a1fa6214113d20c737f9e556924903cc8f3ddcc7f,true
5672,Orchestra/PPF20_RATE,cases/5672/ppf20_rate.signal,203505,2316854cd05120b4f0a63af701d0193c7d8364914b3a92982f653caed578742f,true
5672,Orchestra/RFTN20_RATE,cases/5672/rftn20_rate.signal,191525,b7875e56da079f59061e7f64325f62131a182d366d1a1d23cd4ba2f11e3c8c6c,true
5675,BIS/BIS,cases/5675/bis.signal,138074,23b384daf4629a419dc0808c6f7a77f7fdec701f947e6649b44b6534c90825a6,true
5675,BIS/SQI,cases/5675/bis_sqi.signal,136633,43263bd5a1b1bfdad1bb78b6f9d18248a2477d701f77099c8daa0f895870f6ab,true
5675,Orchestra/PPF20_RATE,cases/5675/ppf20_rate.signal,491323,a8f9ce1d2d79f535be0bae457af68a299bf6d8db9a2fb657f44180bc01162dad,true
5675,Orchestra/RFTN20_RATE,cases/5675/rftn20_rate.signal,486537,32f7617c3b25486ad8ea98b7dc6e2ecdae09c208dd3e0f41449dcf7970da47f3,true
5680,BIS/BIS,cases/5680/bis.signal,135867,d37f3fd1f1be0037dde44c6582cbc8e53c85ad88f5f33bf095566887e1c22ffa,true
5680,BIS/SQI,cases/5680/bis_sqi.signal,136493,74b2e7a0c57f5d87597aa58e546e58db979dd1307138f449e267e22b8e88e410,true
5680,Orchestra/PPF20_RATE,cases/5680/ppf20_rate.signal,464600,8cfa7d3f3110ca0d7ca8796560de8827c2c1e98529c5e61de23cef1ba4729403,true
5680,Orchestra/RFTN20_RATE,cases/5680/rftn20_rate.signal,463516,630a6e6e61370eb1ce0a9d3dc53151684c937be3787617b2a2629c17e0724887,true
5681,BIS/BIS,cases/5681/bis.signal,170253,8a570de65d01d7b5272c6ce6a77cd0ce7e71023ff894e1994db543e968a76028,true
5681,BIS/SQI,cases/5681/bis_sqi.signal,170996,611942193c6a36de3545827c1837c593738381cece75ae9d6da07269549f8950,true
5681,Orchestra/PPF20_RATE,cases/5681/ppf20_rate.signal,439674,c34e93b1317fbbe4c0c449ed1e2ed7c0e92baf9b94ac642c81daf049848c320f,true
5681,Orchestra/RFTN20_RATE,cases/5681/rftn20_rate.signal,459638,738e8a7a1fb3eb3c1d63a7152a3286e6889db509dec0119601298fd0fcf313ec,true
5682,BIS/BIS,cases/5682/bis.signal,223443,480afb917bea8c4a2df241ac3bd2a40ccd1c5e0fa699977565b8eeb931b894d3,true
5682,BIS/SQI,cases/5682/bis_sqi.signal,220711,7e23302593398845d7eaddc8f7bb6e9f152b933fb01a7e095f8f29911b3e7dbd,true
5682,Orchestra/PPF20_RATE,cases/5682/ppf20_rate.signal,612085,873019e10e46ae24d72ff60d4fec46544cc6dcd58d4b64e45346d06fac99ca43,true
5682,Orchestra/RFTN20_RATE,cases/5682/rftn20_rate.signal,627481,7dad50e728782fd65fcc7921fe08393b06ff6e0d754ba720e821a0d6d236351a,true
5683,BIS/BIS,cases/5683/bis.signal,111985,15863f6b1615632ce6b95aac461e06f614072d46e424e4f011f4beb1ba84afa3,true
5683,BIS/SQI,cases/5683/bis_sqi.signal,111395,12e891c792ae409a48eef04034f37c4a0358ef2de1b3149bacbc6269b00c5c44,true
5683,Orchestra/PPF20_RATE,cases/5683/ppf20_rate.signal,294467,90a6f6565db616a74653437a92e0b87e6f6fe4e6f9a2d0be36b9da3a2c8456b3,true
5683,Orchestra/RFTN20_RATE,cases/5683/rftn20_rate.signal,292169,2766aed16b0fb8a48bf04f56abea09d58436fe0d3c8a6825651067960af80a5e,true
5684,BIS/BIS,cases/5684/bis.signal,249053,013a35978d729d90ea3c10e5ed06697adb61d4392f8e8819a94b9ac1d3b8cd58,true
5684,BIS/SQI,cases/5684/bis_sqi.signal,248875,eb7c2d23aa3ad186f34663ed8fbcb28d614f4bd5754e115a90b08fa5134a0fc5,true
5684,Orchestra/PPF20_RATE,cases/5684/ppf20_rate.signal,686634,19d29563db64acfe749926410a505d5cd53ea563161f409255aa1174f0e91b52,true
5684,Orchestra/RFTN20_RATE,cases/5684/rftn20_rate.signal,683966,5e463cb8c98968a09d8e4e9e0f3963f76b8d493abb4ac7c80b0c26c2bdbc2af2,true
5686,BIS/BIS,cases/5686/bis.signal,40947,d690462fe89bdb044c8ea8929a884d8e5161a70a1b329f959f8248f9a6b403ae,true
5686,BIS/SQI,cases/5686/bis_sqi.signal,40496,4a8ee41ed0ad4327fd838d15635d52d71321b9ac03d36f7525ed3d7aa0009ec7,true
5686,Orchestra/PPF20_RATE,cases/5686/ppf20_rate.signal,113969,69f26405a9a03c349cbb710f3d412191a1514421fa9f53ca0fd3e4e0998a175c,true
5686,Orchestra/RFTN20_RATE,cases/5686/rftn20_rate.signal,119415,f2865029ebbbfe3e8045c7e97d598dce762551b8fd3ea6b1a97830fcdca600e2,true
5687,BIS/BIS,cases/5687/bis.signal,442430,ca998686790d5d968a8d53167295fd161d85e38c69302192b432e8f9d7f4f24d,true
5687,BIS/SQI,cases/5687/bis_sqi.signal,431309,ba2715d49fdb9ebcc0eb5d164508a2c64963fbcbbee5127bc4e1ba600776ee97,true
5687,Orchestra/PPF20_RATE,cases/5687/ppf20_rate.signal,1822675,1476ba4fecf9c22991d4397c987cefa6ee1073ad6e2aa634521f1acdbba71f40,true
5687,Orchestra/RFTN20_RATE,cases/5687/rftn20_rate.signal,1799924,63693468d9a72a624a340bd2a12548c131bd02b73589f153ac269e91646666a7,true
5689,BIS/BIS,cases/5689/bis.signal,65457,d1d653aa68ef8014919d8ab9c364935703a971461b27e47499652d593b1510c7,true
5689,BIS/SQI,cases/5689/bis_sqi.signal,64979,57178041b2f5aa5e60617480c7c4a3aa7e855b4e95bb4c5b8bce41ff3a3ec4fc,true
5689,Orchestra/PPF20_RATE,cases/5689/ppf20_rate.signal,167205,d0539b146de06a7b1e0ef7a76d5c94b9f6edd7887b3a458b4400d2d07ab1627e,true
5689,Orchestra/RFTN20_RATE,cases/5689/rftn20_rate.signal,171888,51037b2dd2dd00f3dd7752d166205f2790c6b6c69364535f99bcea4b64c41d0c,true
5690,BIS/BIS,cases/5690/bis.signal,209413,5557e8a22eb08e13129ee519fb66ee8e59a087180620e16f5486539ce795863d,true
